"Date","z0_pro","SolarZenMin","TimeSolarZenMin","AlbedoSolarZenMin","LandSatR","Wns_rad","Wns_modis","ustarUh_pro","uTstarUh_rad","usstarUh_rad","uTstarUh_rad_filt","usstarUh_rad_filt","usstarUh.modis","uTstarUh.modis"
"2018-04-23",0.00258699157827562,19.89528,"13:05:00",0.3070282,0.33305,0.00020393016487015,0.00642765359953046,0.0531499620729019,0.0382346053998724,0.0379700563475243,0.0382346053998724,0.0379700563475243,0.0563038091151555,0.0322750574485336
"2018-04-24",0.00546929551601264,19.56603,"13:05:00",0.3054032,0.33305,0.000204173878276523,0.00645558116957545,0.0590212385897313,0.038234976366257,0.0379698810649011,0.038234976366257,0.0379698810649011,0.0563868414454293,0.0322493046236927
"2018-04-25",0.00432534146900939,19.24043,"13:05:00",0.3030499,0.33305,0.000204526820282241,0.00650116521865129,0.0570460409877858,0.0382355138450511,0.037969627176478,0.0382355138450511,0.037969627176478,0.0565221475039413,0.0322072953331859
"2018-04-26",0.00723964990071047,18.91858,"13:05:00",0.3070484,0.33305,0.000203927135325022,0.00648846616968513,0.0615687879750612,0.0382346007893664,0.0379700585262557,0.0382346007893664,0.0379700585262557,0.0564844809286266,0.0322189953661884
"2018-04-27",0.00684374878265317,18.60054,"13:05:00",0.3066834,0.33305,0.000203981877105533,0.00645408732816577,0.0610404135739735,0.038234684101391,0.0379700191574578,NA,NA,0.0563824026569366,0.0322506818437201
"2018-04-28",0.00388399767807685,18.28629,"13:04:00",0.3022895,0.33305,0.000204640863158689,0.00645983405411243,0.0561836714900157,0.0382356875790093,0.0379695451280376,0.0382356875790093,0.0379695451280376,0.0563994768205872,0.0322453839366061
"2018-04-29",0.0129636045315457,17.97574,"13:04:00",0.305674,0.33305,0.000204133264374726,0.00650476571172476,0.0676335397761741,0.0382349145363002,0.0379699102769113,0.0382349145363002,0.0379699102769113,0.0565328229960845,0.0322039785286651
"2018-04-30",0.0154017686870952,17.66927,"13:04:00",0.3079796,0.33305,0.000203787476294848,0.00654463702812791,0.0696634871989703,0.0382343882733832,0.0379701589591819,0.0382343882733832,0.0379701589591819,0.0566509258185079,0.0321672618712996
"2018-05-01",0.0133944410898608,17.36695,"13:04:00",0.3119287,0.33305,0.000203195200225201,0.00662528024986386,0.0680094981107038,0.038233487538001,0.0379705847857234,0.038233487538001,0.0379705847857234,0.056889142746587,0.0320930735226855
"2018-05-02",0.0194834029499392,17.06887,"13:04:00",0.3178577,0.33305,0.000202305983741186,0.00663686636835337,0.0726373579198231,0.0382321367908356,0.0379712238080217,0.0382321367908356,0.0379712238080217,0.0569232948154228,0.0320824230289769
"2018-05-03",0.022346487716274,16.77512,"13:04:00",0.3055814,0.3267,0.000206171438842981,0.00652706017717719,0.0744920290209864,0.03823802226275,0.0379684433939664,0.03823802226275,0.0379684433939664,0.0565988876998914,0.032183445048852
"2018-05-04",0.0346982601983187,16.48576,"13:04:00",0.303489,0.3267,0.000206491351239665,0.0064980355091393,0.0811411422549594,0.0382385109471151,0.037968212984932,0.0382385109471151,0.037968212984932,0.056512866484797,0.0322101786070129
"2018-05-05",0.0202690021097255,16.20088,"13:04:00",0.3029268,0.3267,0.000206577307438019,0.00648685870692134,0.0731625437361282,0.0382386422913581,0.0379681510694131,0.0382386422913581,0.0379681510694131,0.0564797115128298,0.032220476545505
"2018-05-06",0.000802222973290623,15.92055,"13:04:00",0.3033408,0.3267,0.000206514009917363,0.00648685870692134,0.0459942467275161,0.038238545568715,0.0379681966638675,0.038238545568715,0.0379681966638675,0.0564797115128298,0.032220476545505
"2018-05-07",0.00356346136455312,15.64486,"13:04:00",0.3038007,0.3267,0.000206443694628092,0.00648672832176089,0.0555120801058913,0.0382384381335834,0.0379682473112916,0.0382384381335834,0.0379682473112916,0.0564793246390182,0.0322205966892183
"2018-05-08",0.0116582954750785,15.37376,"13:03:00",0.3053522,0.3267,0.000206206481818183,0.00648666312918067,0.0664412844051639,0.0382380757810731,0.0379684181573247,0.0382380757810731,0.0379684181573247,0.0564791312012653,0.0322206567611709
"2018-05-09",0.00599363804960503,15.10741,"13:03:00",0.3033027,0.3267,0.000206519835123972,0.0064247683621943,0.0598294327314266,0.0382385544696059,0.0379681924679298,0.0382385544696059,0.0379681924679298,0.056295225090619,0.0322777186716158
"2018-05-10",0.00772337923409384,14.84595,"13:03:00",0.3062751,0.3267,0.000206065377272732,0.00642463844269514,0.0621879022003627,0.0382378603011456,0.0379685197722482,0.0382378603011456,0.0379685197722482,0.0562948385344927,0.0322778385068749
"2018-05-11",0.0118494536585926,14.58947,"13:03:00",0.3071014,0.3267,0.000205939042148759,0.00645833183079958,0.0666212594467821,0.0382376674155269,0.0379686107436808,0.0382376674155269,0.0379686107436808,0.0563950139682875,0.032246768788706
"2018-05-12",0.00878600967660969,14.33805,"13:03:00",0.3041033,0.3267,0.000206397429338853,0.00647533172741532,0.0634597237119927,0.0382383674509631,0.0379682806345454,0.0382383674509631,0.0379682806345454,0.0564455003843375,0.0322310990961289
